CANDIDATE_ID,CANDIDATE_NAME,AGE_GROUP_INDEX,CONSTITUENCY_INDEX,STATE_INDEX,PARTY_INDEX,NO_PENDING_CRIMINAL_CASES,EARNINGS_POINTS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX_INDEX,VOTING_PERCENTAGE
8876,MANOHARAN M,1,375,31,71,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0004
8878,JOSEPH M A,1,375,31,209,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0004
8907,RAJALINGAM M,1,375,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0004
8894,NAGAJOTHI M,2,375,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,1,0.0004
8890,SIVAKUMAR V,1,375,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0003
8896,BABU G,1,375,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0003
8897,PITCHAIMUTHU T,3,375,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0003
8908,RAJESH KANNAN K,3,375,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0002
6488,DR.A.CHELLAKUMAR,2,376,31,243,5,1,0.8033,0.072,3,4,-0.0173,1,0,0,0.5264
5239,K.P.MUNUSAMY,1,376,31,22,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.3914
8583,MADHUSOODHANAN.N,4,376,31,377,0,1,0.8033,0.072,1,4,-0.0173,1,0,0,0.0241
6499,SRIKARUNYA SUBRAHMANYAM,2,376,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0146
8584,S.GANESA KUMAR,2,376,31,244,1,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0076
6495,B.GOVINDAN,2,376,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0046
6489,M.MEENA,2,376,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,1,0.0022
5242,NAGESH.L,3,376,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0014
5241,DEVAPPA.Y,2,376,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0013
6492,M.KUMARASAN,3,376,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0011
6490,K.KUPPAN,1,376,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0009
4738,T.V.S.GANDHI,3,376,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0008
6497,AJAZ.S,4,376,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0006
5325,VENKATESAN S,3,377,31,198,0,0,0.8033,0.072,3,2,-0.0173,1,0,0,0.44
5326,RAJ SATYEN V.V.R,4,377,31,22,0,0,0.8033,0.072,2,4,-0.0173,1,0,0,0.3028
8080,DAVID ANNADURAI K,3,377,31,244,3,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0844
8074,ALAGAR M,2,377,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0837
5324,PANDIAMMAL J,4,377,31,377,0,0,0.8033,0.072,1,4,-0.0173,1,0,1,0.0422
5327,DHAVAMANI A,2,377,31,189,0,0,0.8033,0.072,3,0,-0.0173,1,0,0,0.0026
8073,ALAGAR P,1,377,31,209,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0026
8084,PALPANDI M,3,377,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0026
8083,PASUMPON PANDIAN S,2,377,31,244,3,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0022
4764,GOPALAKRISHNAN M,3,377,31,244,1,1,0.8033,0.072,1,1,-0.0173,1,0,0,0.0019
8081,DHARMAR P,4,377,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0018
8085,BRITTO JAI SINGH M,4,377,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0015
8089,MOHAN N,4,377,31,244,8,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0013
8082,NAGA JOTHI K,4,377,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.001
8076,MAYALAGAN N,4,377,31,634,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0009
5330,BALACHANDRAN T,2,377,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0009
8086,BOOMINATHAN K,3,377,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0009
8075,RAMASAMY T,1,377,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0009
8079,SHANMUGHAM V,1,377,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0008
8087,BOOMI RAJAN K,4,377,31,244,2,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0008
8077,ANNADURAI P,2,377,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0007
4765,RAMESH K.K,3,377,31,244,1,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0007
8091,VENKATESWARAN S,4,377,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0007
8088,MUTHUKUMAR T,4,377,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0006
8078,GOPALAKRISHNAN S,1,377,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0005
5316,RAMALINGAM S,1,378,31,212,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.5462
8174,ASAIMANI. S,1,378,31,22,0,0,0.8033,0.072,2,4,-0.0173,1,0,0,0.308
8187,SENTHAMIZHAN. S,4,378,31,244,2,1,0.8033,0.072,1,2,-0.0173,1,0,0,0.0629
8175,SUBHASHINI. K,5,378,31,377,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0374
8176,REFAYUDEEN. M,3,378,31,356,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0155
8186,SUBRAMANIAN. P,3,378,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0029
5315,KALYANASUNDARAM N,1,378,31,189,0,0,0.8033,0.072,3,2,-0.0173,1,0,0,0.0029
8185,SUGUMARAN. K,3,378,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0023
8184,SRINIVASAN. V,2,378,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.002
8194,VILVANATHAN. M,3,378,31,244,1,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0015
8192,RAJASEKAR. A,3,378,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0012
8191,DEVADOS. P,4,378,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
8188,THIRUGNANASAMBANDAM. D,1,378,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.001
8190,KAPPUR DHAKSHINAMOORTHY. M,3,378,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0009
8182,KRITHIVASAN. S,1,378,31,244,0,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0008
8177,HABEEB MOHAMED. U,1,378,31,0,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0008
8193,VANIDHAS. M,1,378,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0007
8183,SHANMUGAM. M,2,378,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0007
5313,SAMIDURAI E,1,378,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0005
5317,THIRUNAVUKKARASU R,1,378,31,244,0,1,0.8033,0.072,1,4,-0.0173,1,0,0,0.0004
8180,KANNAPIRAN. M,4,378,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0004
8181,KANNAN. R,3,378,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0004
4759,RAJESH P,4,378,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0004
4758,ABDUL BASEETH,4,378,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0003
8178,ANNADURAI. K,2,378,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0003
4760,RAJA N,3,378,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0002
8133,SELVARAJ M,1,379,31,197,0,0,0.8033,0.072,3,2,-0.0173,1,0,0,0.5217
8132,SARAVANAN M,3,379,31,22,0,1,0.8033,0.072,2,4,-0.0173,1,0,0,0.3109
8142,SENGODI T,4,379,31,244,2,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0702
8136,MALATHI P,5,379,31,377,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0513
8135,GURUVIAH K,1,379,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0145
8131,ANITHA V,4,379,31,189,0,0,0.8033,0.072,3,0,-0.0173,1,0,1,0.0054
8144,PREM S,4,379,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0031
8134,AMBIKAPATHI D,4,379,31,0,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0029
8145,JAGADEESH J,5,379,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0024
8140,SAMBATHKUMAR A,4,379,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0021
8139,SAMPATH R,2,379,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0017
10910,SIVAKUMAR P,3,379,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0013
8138,JAYALAKSHMI,4,379,31,634,0,0,0.8033,0.072,1,4,-0.0173,1,0,1,0.0012
8143,SOUNDARARAJAN M,1,379,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0011
8137,VEDARETHINAM G,2,379,31,78,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0009
5275,CHINRAJ A.K.P,2,380,31,212,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.5524
7549,BASKAR B,3,380,31,377,0,0,0.8033,0.072,1,5,-0.0173,1,0,0,0.034
7528,THANGAVELU R,2,380,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0273
7537,SAMINATHAN P.P,2,380,31,244,0,1,0.8033,0.072,1,2,-0.0173,1,0,0,0.0206
7541,VINOTHKUMAR V,4,380,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0043
7527,SAKTHIYVEL N.K.S,3,380,31,244,6,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0039
7550,RAMAN V,3,380,31,189,0,0,0.8033,0.072,3,0,-0.0173,1,0,0,0.0032
7544,SARAVANAVEL R,2,380,31,244,0,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0026
5277,KALIAPPAN P,1,380,31,22,0,1,0.8033,0.072,2,1,-0.0173,1,0,0,0.0023
10148,KALIAPPAN P,1,380,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0023
7551,SAKTHIVEL S,2,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0022
5274,NATARAJAN M,2,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0021
7530,VIJAYAKARTHIKEYAN B,4,380,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0018
5272,RAMASAMY N,2,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0016
7532,KALIYAPPAN K,1,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0016
7535,KALIAPPAN S,1,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.001
5276,MUTHUSAMY M.P.,1,380,31,221,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0009
4744,RAMESH T,4,380,31,20,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0009
7545,MANICKAM S,2,380,31,648,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0007
7533,ARUMUGAM V,2,380,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0007
7546,RAMASAMY P,2,380,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0006
7538,RAMESH T.R,4,380,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0006
7547,SENTHILMURUGAN S,2,380,31,209,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0006
7536,PRABHU K,4,380,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0005
7534,CHO V,3,380,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0004
7552,SELVARAJ K.R,1,380,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0004
7531,SIVARAJEE S,2,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0003
7540,SELLADURAI S,4,380,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0003
5292,A. RAJA,2,381,31,212,6,1,0.8033,0.072,2,3,-0.0173,1,0,0,0.542
5291,M. THIYAGARAJAN,2,381,31,22,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.3384
8521,RAJENTHIRAN N.,2,381,31,356,0,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0407
8523,RAMASWAMY M.,1,381,31,244,0,1,0.8033,0.072,1,4,-0.0173,1,0,0,0.04
8524,SUBRAMANI M.,2,381,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0052
8526,RAJARATHINAM M.,2,381,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0047
8520,ASHOK KUMAR R,3,381,31,189,0,0,0.8033,0.072,3,1,-0.0173,1,0,0,0.004
8527,RAJA K.,2,381,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0032
8525,NAGARAJAN A.,4,381,31,244,1,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0022
8522,ARUMUKAM P.,3,381,31,244,3,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0016
5860,PAARIVENDHAR T R,1,382,31,212,2,0,0.8033,0.072,2,4,-0.0173,1,0,0,0.62
5861,SIVAPATHY N R,2,382,31,22,0,1,0.8033,0.072,2,3,-0.0173,1,0,0,0.2541
5305,SHANTHI K,4,382,31,377,0,0,0.8033,0.072,1,4,-0.0173,1,0,1,0.0486
8912,RAJASEKARAN M.,2,382,31,244,5,1,0.8033,0.072,1,4,-0.0173,1,0,0,0.0413
5862,MUTHULAKSHMI R,3,382,31,189,0,0,0.8033,0.072,3,4,-0.0173,1,0,1,0.0042
8298,MURUGAN P.,4,382,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0039
8297,PACHAMUTHU P.,4,382,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.003
8300,VINCENT MELBONE J.,3,382,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0029
8299,RAJASEKARAN T.,3,382,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0022
8290,VINOTHKUMAR S.,5,382,31,634,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0015
8296,SURESH K.,5,382,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0013
8288,SENTHILVEL A.,3,382,31,648,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.001
8293,UTHAMASELVAN N.,3,382,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0009
8291,ANNADURAI V.,4,382,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0009
5864,JAVEED HUSSAIN T,5,382,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0008
8295,SABABATHI S.,5,382,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0008
8292,ANANDRAJ B.,5,382,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0008
8294,KARUPPAIYA M.,4,382,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0008
4752,K SHANMUGASUNDARAM,3,383,31,212,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.5123
8456,SHANMUGASUNDARAM K N,1,383,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.5123
5293,MAHENDRAN C,3,383,31,22,0,0,0.8033,0.072,2,4,-0.0173,1,0,0,0.3497
8454,MOOKAMBIKA R,3,383,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0552
8453,SANUJA U,4,383,31,377,0,0,0.8033,0.072,1,0,-0.0173,1,0,1,0.0291
8460,MUTHUKUMAR S,3,383,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0246
8462,RAJENDHIRAN R G,1,383,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0048
8452,GANESHA MOORTHY A,4,383,31,189,0,0,0.8033,0.072,3,1,-0.0173,1,0,0,0.0029
4749,K RAMASAMY,1,383,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0025
8457,SHANMUGASUNDARAM V,3,383,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
8459,MUTHUKUMAR C,3,383,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0009
8455,ANSARI S,3,383,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0008
5294,BALAJI G,4,383,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0007
8458,MANICKAVEL C,3,383,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0005
8952,K. NAVASKANI,4,384,31,260,1,0,0.8033,0.072,2,2,-0.0173,1,0,0,0.4408
8949,NAINAR NAGENTHRAN,2,384,31,187,1,0,0.8033,0.072,3,4,-0.0173,1,0,0,0.3216
8958,V.D.N. ANANDH. B.E,4,384,31,244,4,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.133
5341,T. BHUVANESWARI,4,384,31,377,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0435
8953,VIJAYA BASKAR,4,384,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.014
8957,C. ANANTH,5,384,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0044
8962,K. KURUNTHAPPAN,3,384,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0043
8963,DEVA SITHAM. I,4,384,31,244,2,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0039
8950,K. PANCHATCHARAM,3,384,31,189,2,0,0.8033,0.072,3,3,-0.0173,1,0,0,0.0035
8966,RAJANIKANTH AGAMUDAIYAR,3,384,31,244,2,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0033
8951,G. KESAV YADAV,2,384,31,452,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0027
8967,JAWAHIR ALI. H,4,384,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0022
8960,KARUPPASAMY. N,5,384,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0021
4769,P. LOGANATHAN,4,384,31,434,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0018
8964,PRABHAKARAN. S,4,384,31,244,2,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0017
8959,N. KATHIRAVAN,2,384,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0017
8956,ANANDHARAJ. M,3,384,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0014
8965,S. MOHAMED ALI JINNAH,4,384,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0014
8954,ASAN ALI. A,4,384,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0014
8968,JEYAPANDIAN. R,5,384,31,244,1,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0013
8961,B. KRISHNARAJA,3,384,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0009
8955,ALLA PICHAI,1,384,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0008
5271,PARTHIBAN.S.R,3,385,31,212,4,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.4829
7566,SARAVANAN.K.R.S,3,385,31,22,0,1,0.8033,0.072,2,3,-0.0173,1,0,0,0.3659
7563,PRABHU MANIKANDAN.M,5,385,31,356,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0467
7581,SELVAM.S.K,2,385,31,244,3,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0417
7558,RASA.A,2,385,31,377,3,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.027
7585,SILAMBARASAN.C,4,385,31,634,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0036
7557,SIVARAMAN.S,3,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0034
5269,SADAIYAN.M,4,385,31,189,0,0,0.8033,0.072,3,3,-0.0173,1,0,0,0.0028
7560,MANIMARAN.C,4,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0016
7572,NATARAJAN.C,2,385,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0013
7576,RAVI.A,2,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
7567,MURTHY KAMARAJAR.M,4,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
7586,PRAVINA.G,3,385,31,244,0,1,0.8033,0.072,1,3,-0.0173,1,0,1,0.0012
7555,AHAMED SHAHJAHAN.M,3,385,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0011
7559,TAMILARASAN.T,4,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0009
7564,SURULIVEL.N.K,3,385,31,244,1,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0009
5267,MOHAN.P,1,385,31,621,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0006
7574,MADESWARAN.S,2,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0006
7561,KALAIMANNAN.C,3,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0005
7583,HARIHARAN.K,4,385,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0004
8809,RAJA.A,2,385,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0004
7569,RAMACHANDRAN.K.T,5,385,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0004
8093,KARTI P CHIDAMBARAM,3,386,31,243,8,0,0.8033,0.072,3,3,-0.0173,1,0,0,0.522
8095,H.RAJA,1,386,31,187,3,0,0.8033,0.072,3,3,-0.0173,1,0,0,0.2156
5321,SAKTHI PRIYA V,5,386,31,377,0,0,0.8033,0.072,1,4,-0.0173,1,0,1,0.0666
8097,KAVINGNAR SNEKAN,3,386,31,356,0,1,0.8033,0.072,1,2,-0.0173,1,0,0,0.0211
8118,P.RAJENDHIRAN,2,386,31,244,1,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0103
8094,SARAVANAN.K,4,386,31,189,0,0,0.8033,0.072,3,0,-0.0173,1,0,0,0.0047
8109,SENTHIL KUMAR.C,3,386,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0043
8105,SINGADURAI.R,5,386,31,244,9,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0037
8110,K.CHELLAKKANNU,1,386,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0036
8108,SENTHAMILSELVI.R,2,386,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,1,0.0032
8117,M.RAJA,4,386,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0026
8100,A.VELLADURAI,2,386,31,217,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0024
8111,P.SELVARAJ,2,386,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0023
8116,M.RAJASEKAR,5,386,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.002
8104,C.SARAVANAN,4,386,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0019
8102,L.KASINATHAN,1,386,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0016
8114,M.MOHAMMED RABEEK,3,386,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0013
8103,N.KARTHICK,5,386,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0013
8112,R.NATARAJAN,3,386,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0012
8098,ARIMALAM THIAGI.SUBRAMANIAN MUTHURAJA,1,386,31,19,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0012
8106,C.CHIDAMBARAM,1,386,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
8107,M.CHINNAIAH,3,386,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0012
8099,M.PRABHAKARAN,4,386,31,634,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0011
8101,A.ANTONY SESU RAJA,4,386,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0011
8115,A.RADHA KRISHNAN,1,386,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0008
5219,BAALU.T.R.,1,387,31,212,0,0,0.8033,0.072,2,3,-0.0173,1,0,0,0.5639
6434,VAITHILINGAM A,3,387,31,420,0,0,0.8033,0.072,2,4,-0.0173,1,0,0,0.2028
6442,SRIDHAR M,3,387,31,356,1,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0963
5222,MAHENDRAN.H,3,387,31,377,1,1,0.8033,0.072,1,3,-0.0173,1,0,0,0.0604
6444,TAMBARAM NARAYANAN G,2,387,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0295
6437,RAJASEKARAN S,4,387,31,78,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0098
5221,ANTONY.M,3,387,31,189,0,0,0.8033,0.072,3,4,-0.0173,1,0,0,0.0048
6436,AYODHI L,2,387,31,244,0,0,0.8033,0.072,1,5,-0.0173,1,0,0,0.0029
6438,GODWIN SHADRACH S R,4,387,31,636,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0026
5218,PALANIVEL.K,2,387,31,200,2,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0019
6435,RAJA MARIMUTHU,3,387,31,244,0,1,0.8033,0.072,1,4,-0.0173,1,0,0,0.0016
6447,VASANTHI S,2,387,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,1,0.0014
6441,VIRUTHAGIRI A,1,387,31,244,0,0,0.8033,0.072,1,1,-0.0173,1,0,0,0.0013
6439,MUTHUMARAN K,4,387,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.001
5220,INDIAN.P.N.K.,3,387,31,244,0,0,0.8033,0.072,1,4,-0.0173,1,0,0,0.0008
6446,ANANTHARAMAN R K,3,387,31,244,0,0,0.8033,0.072,1,3,-0.0173,1,0,0,0.0007
6443,VAITHIYALINGAM R,2,387,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0006
6448,SASIKUMAR A,3,387,31,244,0,0,0.8033,0.072,1,0,-0.0173,1,0,0,0.0006
6445,SINGARAJAN S P,2,387,31,244,0,0,0.8033,0.072,1,2,-0.0173,1,0,0,0.0005
